id,division,summary,likeCount,s1,s2,s3,total,rationale
8658,TECH,초보 컨설턴트도 전문가 수준의 리포트 발행이 가능한 AI 기반 기업 진단 자동화 및 상담 이력 관리(CRM) 통합 구독형 SaaS 솔루션,1,5,7,6,18,"기업진단 자동화 SaaS, B2B 수요"
8738,TECH,패션과 실용성을 결합한 보증금 기반 다회용 컵홀더 플랫폼,1,4,5,4,13,"보증금 다회용 컵홀더, 운영 난제"
3363,TECH,"올드카 부품들을 정확하게, 그리고 빠르게 배송하는 서비스",1,4,5,4,13,"올드카 부품 배송, 니치 수요"
8733,TECH,애완동물 gps달아서 찾기,1,2,3,2,7,"반려동물 GPS, 흔한 제품"
8702,TECH,"500만 파크골프 시니어를 위한 스코어 기록·전국 구장 정보·커뮤니티 통합 디지털 플랫폼 ""다함께 파크골프""",1,4,6,5,15,"파크골프 시니어 플랫폼, 성장 커뮤니티"
892,TECH,직장인 점심 소비를 예약 기반으로 전환하는 AI 플랫폼,5,4,5,5,14,"점심 예약 AI 플랫폼, 실행 난제"
8715,TECH,도시형 스마트팜 카페,1,3,4,3,10,"도시형 스마트팜 카페, 수익성 의문"
8703,TECH,자연에서 아이와 함께 휴식을 즐길 수 있는 '쉼'이 있는 카페,1,2,4,3,9,"자연 감성 카페, 기술성 부족"
8675,TECH,"만남부터 이별, 이별 그 후까지 함께하는 AI 반려동물 플랫폼",1,4,5,5,14,"반려동물 생애 AI 플랫폼, 추상적"
8679,TECH,냉동수산물 B2B 거래 플랫폼,1,4,6,5,15,"냉동수산물 B2B 플랫폼, 수요 실재"
8699,TECH,종이빨대 내부에 스크류를 넣어 강도를 높이고 내구성을 향상시킴,1,4,4,3,11,"스크류 종이빨대, 개선 소아이디어"
5827,TECH,"반려견 암의 정밀진단 및 표적치료, 재발감시, 예방 스크리닝을 AI 분자진단으로 통합 제공하는 수의 정밀의료 플랫폼",1,7,7,7,21,"반려견 암 정밀진단 AI, 수의 전문해자"
8681,TECH,부동산부동산이 포함한+직거래,1,2,3,2,7,"부동산 직거래, 불분명"
8671,TECH,아이 혼자도 안전하게 씻을 수 있는 욕실 환경을 만드는 세정 시스템입니다,1,4,4,4,12,"아이 욕실 세정 시스템, 하드웨어"
8682,TECH,중소기업을 위한 AI 데이터 라벨링 자동화,1,5,6,6,17,"중소기업 AI 라벨링 자동화, B2B 수요"
8676,TECH,"벌꿀에 천연 원료를 결합한 기능성 블렌딩 꿀 제품 개발하여면역, 피로회복 등 건강 목적별 맞춤형 꿀 제품 만들어다양한 포장형태로 유통",1,3,5,4,12,"기능성 블렌딩 꿀, 차별성 약함"
8660,TECH,북한 지식정보 콘텐츠와 전세계를 연결하는 글로벌 AI 북한 지식정보 전문 플랫폼,1,5,4,5,14,"북한 지식 AI 플랫폼, 니치 글로벌"
8619,TECH,AI기반 영유아 맞춤 헬스케어 플랫폼,1,3,5,5,13,"영유아 AI 헬스케어, 버즈워드"
8667,TECH,스피커 성능 저하 없는 욕실용 휴대폰/태블릿 거치대,1,3,4,3,10,"욕실 거치대, 소품"
8654,TECH,나도 셰프가 될 수 있다! 소스 정기구독과 함께라면!,1,3,5,4,12,"소스 정기구독, 평범"
8656,TECH,등 뒤에 수묵화 있는 현대의 캐주얼복에 명주나 모시를 미씽해서 만든 시스루한 한복,1,3,4,3,10,"한복 융합 의류, 틈새"
7528,TECH,투명한 행정의 시작! 우리 동네의 공사 정보를 한눈에!!! 공공 용역 정보 공유와 효율적인 업무를 위한 협업 플랫폼,1,5,5,4,14,"공사정보 공유 협업, 공공 한정"
8596,TECH,"시험,검사,인증 분야 전문 컨설팅 업무에 AI Agentic Solution을 적용하여 자동화하는 AI Agentic TIC Consulting Platform 구축",1,5,6,6,17,"TIC 컨설팅 AI Agent, B2B 틈새"
8646,TECH,황금계란믹서기와찜기,1,2,3,2,7,"계란믹서기, 평범 제품"
2668,TECH,온돌 구들 방식의 강제순환 통기성 내부 공기 순환 시스템 인솔과 신발입니다.,1,5,4,4,13,"통기성 온돌 인솔, 니치 하드웨어"
8617,TECH,드론과 중앙제어 시스템을 활용해 공항 등 대형 주차장에서 차량을 최적 빈자리로 실시간 안내하는 스마트 발렛 주차 서비스,1,6,6,5,17,"드론 발렛 주차, 규제 난제"
8633,TECH,일반인 보이스 앱테크,1,3,4,4,11,"일반인 보이스 앱테크, 수익 약함"
8625,TECH,도전! AI를 활용한 의료기기 개발,1,4,5,5,14,"AI 의료기기 개발, 모호"
8608,TECH,아랫목에서 편히 쉬세요,1,2,3,2,7,"아랫목 편안, 추상적"
4256,TECH,"""Hyper Solar Car""(하이퍼 솔라카 양산) 태양으로 충분",1,4,4,5,13,"태양광 솔라카 양산, 기술 과대"
1810,TECH,"""꽃향기 기스모"" (남성 환자 소변용 기저귀)  남성 신체 구조에 특화된 기저귀로 기존 기저귀 사용량 50% 절감,사용 폐기물 부피 6배이상감축,폐기물처리비용80%절감함",1,5,6,5,16,"남성전용 기저귀, 실용 pain 명확"
8621,TECH,동아시아 4개국(한·중·일·베)의 핫이슈와 생활 정보를 인터랙티브 데이터 콘텐츠로 연결하는 크로스보더(Cross-border) 지식 미디어 플랫폼,1,4,5,5,14,"동아시아 크로스보더 미디어, 수익 약함"
8587,TECH,보고중심이 아닌 과정중심이 핵심인 성공적인 프로젝트 매니징 서비스,1,3,5,4,12,"과정중심 PM 서비스, 차별성 약함"
8609,TECH,ACF(활성탄소섬유) - MOF@Fiber 기반 VOCs 유해가스 저감 기술로 환경을 혁신한다.,1,7,6,6,19,"ACF-MOF VOCs 저감, 기술 해자"
5791,TECH,가격 장벽을 허문 새로운 수상 레저 경험,1,3,4,4,11,"수상 레저 가격파괴, 모호"
8580,TECH,"사용자의 취향과 공간 조건을 AI가 분석해, 가장 적합한 인테리어 시공 사례와 전문가를 연결해주는 맞춤형 인테리어 매칭 플랫폼",0,4,5,5,14,"AI 인테리어 매칭, 경쟁 치열"
8559,TECH,와이파이 없이 작동하는 초저전력 레이더/PIR 기반 낙상 감지기 - 노인·독거인 낙상 감지 IoT 디바이스,0,6,6,6,18,"저전력 레이더 낙상감지 IoT, 고령화 수요"
8599,TECH,도전! 누구나 접근 가능한 금융서비스,1,2,3,3,8,"접근 가능 금융, 추상적"
8594,TECH,배달 경험 기반 실시간 편리앱,0,3,4,4,11,"배달 편리앱, 막연"
8591,TECH,타겟별 영업 전략을 짜주는 나만의 영업 비서,0,4,5,5,14,"타겟별 영업 AI비서, 경쟁 많음"
8590,TECH,사진 찍으러 오는 감성 카페,0,2,4,3,9,"감성 사진 카페, 기술성 낮음"
8574,TECH,학교 현장 트리아지 상담,1,3,4,3,10,"학교 트리아지 상담, 공공 한정"
8301,TECH,"돌잔치 관련 업체 필터링 사이트, '아이플랜'",0,3,5,4,12,"돌잔치 필터링 사이트, 니치"
909,TECH,"통영 굴 껍질(패각)을 업사이클링한 신소재로, 기존 친환경 용기보다 30% 저렴하면서도 고객사의 기존 금형을 그대로 사용할 수 있는 저탄소 바이오 화장품 용기를 개발·상용화합니다.",2,6,6,6,18,"굴패각 업사이클 용기, 소재 차별"
8569,TECH,"회사를 즐겁게, 게임의 편견을 더 낮게, 출근이 모험이 되는 세상",0,3,4,4,11,"출근 게이미피케이션, 추상적"
8564,TECH,반려견 승강기 안전 사고 예방 솔루션,0,4,4,4,12,"반려견 승강기 안전, 니치"
8579,TECH,오토바이운전자의 우천시 안전한 시야확보장치,1,3,4,4,11,"오토바이 우천 시야확보, 소품"
8576,TECH,"주변 마트 가격을 실시간 비교해, 최저가 마트에서 30분 내 배송받는 지역 마트 연결 플랫폼",1,5,5,4,14,"마트 최저가 30분 배송, 운영난제"
8554,TECH,가정 문화 연구소(Family Culture Lab)를 설립해 행복한 가정을 많이 만들어서 출산율을 올린다,1,2,3,2,7,"출산율 가정문화연구소, 사업성 없음"
8571,TECH,"공정한 랭킹시스템을 기반으로 선수경쟁을 콘텐츠화하고 이를 미디어, 스폰서쉽,  데이터로 수익화하는 IP플랫폼",1,4,5,5,14,"선수 랭킹 IP플랫폼, 수익 약함"
8555,TECH,"당신의 생년월일에는어떤 소리와 빛이 담겨 있을까요? 타로와 음악, AI 영상 효과를 결합해 나만의 고유한 에너지를 오감으로 체험하는 특별한 세계로 초대합니다.",2,3,4,4,11,"생년월일 오감체험 AI, 추상 엔터"
8541,TECH,무한전기를공급해서  전자기기에 사용,3,1,2,2,5,"무한전기 공급, 비현실적"
8539,TECH,"AI 기반으로 연간 1,000개의 창업팀을 생성하고, 이를 통해 지속 가능한 스타트업 생태계를 구축하는 플랫폼",3,3,4,4,11,"AI 연 1000팀 창업 생성, 모호"
8537,TECH,AI주식 시장분석 및 종목분석  뉴스 요약,2,3,4,4,11,"AI 주식 분석, 경쟁 포화"
8536,TECH,공장 재활용처리 전문업체,2,3,4,3,10,"공장 재활용 업체, 기술성 낮음"
8125,TECH,"콘텐츠 데이터 기반 터키어권 FIT 인바운드 전환 플랫폼 구축, K-콘텐츠 팬덤을 실제 방한 소비로 전환하는 D2C 직영 인바운드 모델 운영",2,4,5,5,14,"터키어권 K콘텐츠 인바운드, 니치"
8526,TECH,슬래그 맹그로브: 버려진 자원에서 피어난 해안 방어선,4,6,5,5,16,"슬래그 맹그로브 해안방어, 환경 R&D"
8517,TECH,네일샵 수익설계AI,2,4,5,4,13,"네일샵 수익설계 AI, 좁은 시장"
5557,TECH,중소 제조기업의 성공적인 스마트 팩토리 전환을 위한 ESG/환경 규제 대응 컨설팅 및 데이터 기반 방지시설 관리 SaaS 솔루션,2,6,7,6,19,"중소 제조 ESG 방지시설 SaaS, 규제 수요"
8513,TECH,에이전트 AI의 알고리즘과 파인튜닝으로 주식을 매매하는 펀드회사 차리기,1,3,4,4,11,"AI 주식 매매 펀드, 경쟁 심함"
8324,TECH,AI 기반 가정용 휴머노이드 탐색·비교·추천·커스터마이징 플랫폼 HunoX,1,4,5,5,14,"가정용 휴머노이드 추천, 시기상조"
8505,TECH,"지적 대화를 통해 나를 다시 찾고, 서로를 따뜻하게 맞이하며, 세상과 다시 이어져, 삶의 품격을 높이는 엄마들의 커뮤니티",1,2,3,3,8,"엄마 지적대화 커뮤니티, 수익 약함"
8498,TECH,"여성의 생리, 증상, HPV 등 검사, 수술 데이터를 통합 관리하고 인사이트를 제공하는 앱",2,5,6,5,16,"여성건강 데이터 통합앱, 수요 실재"
8472,TECH,세탁소 기계 폐열 재이용 친환경 건조실 구축,4,4,5,4,13,"세탁소 폐열 재이용, 니치 B2B"
8490,TECH,타이머 기능이 부착된 밀폐용기,1,3,4,3,10,"타이머 밀폐용기, 소품"
7679,TECH,3D 신체 매핑과 AI분석을 결합한 개인 맞춤형 디지털 재활  스트레칭 및 현직 물리치료사와 함께하는 라이브 코칭 플랫폼,3,5,6,5,16,"3D 바디매핑 재활 스트레칭, 의료 경쟁"
8368,TECH,AI를 활용한 영농형 태양광 하부 농작물 관리시스템,1,6,6,5,17,"영농형 태양광 하부 작물관리, 특수 도메인"
8487,TECH,고령 농가를 위한 음성 안내형 스마트팜 관리 서비스,1,5,6,5,16,"고령농가 음성 스마트팜, pain 명확"
7745,TECH,"사물인식 기반 실시간 데이터 오버레이로, 레이싱의 접근성을 획기적으로 높이는 스마트 방송 플랫폼",1,6,5,5,16,"레이싱 AR 방송 오버레이, 틈새"
8469,TECH,풀기 힘든 굳어 있는 속근육을 짧으면 30초 만에 이완 시켜주는 자석 지압기,1,3,4,3,10,"자석 지압기, 기존품 다수"
5224,TECH,모바일 위치기반 매칭 기술이 적용된 시민 참여형 분산 물류 플랫폼 서비스,1,5,5,5,15,"시민 참여 분산 물류, 운영 복잡"
8457,TECH,"""강아지 옷, 반품률 65%의 시장을 AI로 혁신하다"" - 맞춤형 의류 큐레이션 커머스 '멍친룩'",2,5,6,5,16,"강아지옷 AI 큐레이션, 반품 pain"
8455,TECH,창업은 이제 AI시대의 필수 아이템이 될 것 입니다. 누구나 창업이 가능한 시대! 한국의 실리콘 벨리를 만들기 위해서 전 올해 제 모든 것을 걸고 도전하겠습니다.,1,2,3,3,8,"AI 창업 실리콘밸리, 추상적"
8460,TECH,충동성이 높은 사람들을 위한 버튼 클릭으로 우와 지금까지 경험하지 못한 다양한 경험을 하게 해준다고?,1,2,3,3,8,"충동성 체험 버튼, 불분명"
8381,TECH,Gemini said 혈당과 건강 데이터를 연동한 맞춤형 소분 큐레이션 알고리즘으로 2030 직장인의 체질과 영양 목표에 최적화된 식단을 제공하는 초개인화 웰니스 정기 구독 서비스,2,5,6,5,16,"혈당연동 식단 구독, 경쟁 있음"
8445,TECH,"기억을 남기고, 시간을 더 소중하게 만드는 앱",2,3,4,4,11,"기억 앱, 모호"
8441,TECH,"수요자가 원하는 부동산 조건을 올리면, 전문 중개사들이 찾아와 경쟁 제안하는 역방향 부동산 매칭 플랫폼 '부름'",2,5,6,5,16,"역방향 부동산 경쟁 매칭, 운영 관건"
8071,TECH,전국민 온라인 독서 플랫폼,2,2,3,3,8,"전국민 독서 플랫폼, 수익 약함"
7899,TECH,"대한민국 안전한 드론, 모두의 안전을 위해 드론에 낙하산이 필요해",4,5,5,5,15,"드론 낙하산 안전, 규제 수요"
8429,TECH,"재활용 플라스틱을 활용한 차량용 방향제, 글로벌 브랜드로 확장",4,3,5,5,13,"재활용 차량방향제, 흔한 제품"
8434,TECH,헌 칫솔을 반납하면 새 칫솔을 할인된 가격에 제공하여 폐기물 문제를 해결하고 자원 순환을 유도하는  ‘리워드형 폐칫솔 수거 및 스마트 보상 판매 시스템’,5,4,5,4,13,"폐칫솔 리워드 수거, 운영 난제"
4902,TECH,자녀의 텍스트를 목소리로 바꿔주는 스마트 태그로 실버 세대의 고립을 해결하고 활동 데이터를 수집하는 '따뜻한 IT 돌봄' 솔루션,3,5,6,5,16,"스마트 태그 실버 돌봄, pain 명확"
8415,TECH,고양이 모래 수거 구독 플랫폼,3,3,5,4,12,"고양이 모래 수거 구독, 니치"
8401,TECH,"전문 인력 없이도 스팸 차단부터 서버 복구까지 코드 한 줄로 해결하는, 가성비 최적화 라이트형 웹 보안 서비스",3,5,6,6,17,"라이트 웹 보안 SaaS, 소상공인 B2B"
8405,TECH,건강 농산물 유통 판매 계획 (최고 신선한 마 직접보고 먹어본 상태입니다),2,2,3,2,7,"신선 마 유통, 평범"
8384,TECH,"동네 정형외과 '깜깜이 척추 진료' 오진 방지를 위한  대학병원급 AI 진단 보조 플랫폼, ALLIV C-SCAN",3,7,7,6,20,"척추 AI 진단 보조, 의료 인증 해자"
8400,TECH,"AI 기반으로 생성된 유저별 빅데이터를, 유저가 소유권을 갖고 수익을 창출하기",2,3,4,4,11,"유저 빅데이터 소유권, 추상적"
8394,TECH,"배추 또는 무, 생강, 마늘, 배, 파프리카 등의 김치 원료로 빚는 한국형 스파이스드 라거 '김치맥주'를 만듭니다.",2,4,5,5,14,"김치 스파이스드 라거, 차별성 있음"
8397,TECH,계절과 지역 특색을 담은 케이크와 샌드위치를 직접 경험할 수 있는 디저트 공간,2,2,4,3,9,"계절 디저트 공간, 카페 기술성 낮음"
8387,TECH,"우리 아이 놀이 친구 AI, 노리. / 아동 발달 단계별, 개월수별 놀이 추천 (영상자료) / 놀이 방법 안내 (준비물 및 장난감 판매처 안내) / 음성인식기능 제공",3,4,5,5,14,"AI 아이놀이 친구, 경쟁 있음"
8376,TECH,PC고장 전에 중고로 재탄생 시키는 소상공인 IT관리 SaaS,1,5,6,5,16,"PC 재탄생 IT관리 SaaS, B2B 니치"
8365,TECH,지역 기반 모바일 협동 게임으로 고립된 청년과 노인을 연결시켜 온라인 소통을 넘어 주기적인 모임을 만들어 만남까지 이어주는 통합 플랫폼 입니다.,1,4,4,4,12,"청년노인 협동게임 연결, 수익 약함"
8134,TECH,K핫도그 K치킨 다음은 K피자 입니다.(디양한 한국식 소스를 결합한 미니 화덕피자),1,3,5,5,13,"K피자 화덕, 기술성 낮음"
8366,TECH,게임 기반 AI 데이터 경제 플랫폼 - Kick,2,4,4,5,13,"게임 AI 데이터 경제 Kick, 추상"
7161,TECH,EAT(Earth Action Token) 기반 탄소 감축 데이터 인프라 구축을 통해 환경 및 임팩트 영역까지 확장되는 구조의 아이디어.,2,4,4,5,13,"탄소감축 토큰 인프라, 추상적"
8359,TECH,폭식을 이기는 심리치료 다이어트센터,1,3,5,4,12,"폭식 심리 다이어트센터, 서비스"
8354,TECH,"연령대별 운동 도우미 앱, 연령대별로 도움이 되는 목적에 맞는 운동들을 지도해주는 앱",1,3,4,4,11,"연령대별 운동앱, 흔함"
8320,TECH,"낙마와 개물림을 사전 예방하는 글로벌 특허(일본, 중국, 미국)에 기반한 알고리즘으로 작동하는 고글 개발",1,6,5,5,16,"낙마개물림 예방 고글, 글로벌 특허"
8352,TECH,“데이터센터 전력 이상 조기 감지 AI 플랫폼”,1,7,7,7,21,"데이터센터 전력이상 AI 감지, B2B 수요"
8294,TECH,한지로 만든 세계 최초 친환경 악기 케이스,1,5,5,4,14,"한지 친환경 악기케이스, 니치"
7349,TECH,프레스봇(PressBot) - AI 보도자료 생성 서비스,1,4,5,5,14,"AI 보도자료 생성, 경쟁 다수"
8314,TECH,"물리 법칙 기반 결정론적 추론 엔진(LEFD)을 적용하여 환각 현상을 제거한 자아 주권형 온디바이스 AI, SYNC V4.0",1,6,5,6,17,"물리 기반 온디바이스 AI, 기술 야심"
